ID,prediction
2019 X 8 X C4026 X AS27139,-1.5208881
2019 X 8 X C4026 X AS42018,-3.1834428
2019 X 8 X C4026 X AS46000,-0.22437939
2019 X 8 X C4037 X AS17005,1.2708087
2019 X 8 X C4037 X AS27000,19.897995
2019 X 8 X C4037 X AS27132,5.9381514
2019 X 8 X C4037 X AS27133,20.389532
2019 X 8 X C4037 X AS27134,9.934184
2019 X 8 X C4037 X AS27137,-0.7794261
2019 X 8 X C4037 X AS27138,-2.6645408
2019 X 8 X C4037 X AS27139,-0.69834185
2019 X 8 X C4037 X AS42018,0.6143559
2019 X 8 X C4037 X AS46000,0.52058053
2019 X 8 X C4038 X AS17005,-0.72722036
2019 X 8 X C4038 X AS27000,11.154345
2019 X 8 X C4038 X AS27132,0.1631333
2019 X 8 X C4038 X AS27133,10.318705
2019 X 8 X C4038 X AS27134,3.630967
2019 X 8 X C4038 X AS27137,-0.25983283
2019 X 8 X C4038 X AS27138,-1.9590044
2019 X 8 X C4038 X AS27139,-1.3420559
2019 X 8 X C4038 X AS42018,-0.3036958
2019 X 8 X C4038 X AS46000,0.32767636
2019 X 8 X C4054 X AS17005,-0.26944533
2019 X 8 X C4054 X AS27000,11.983607
2019 X 8 X C4054 X AS27132,0.8373811
2019 X 8 X C4054 X AS27133,5.0181537
2019 X 8 X C4054 X AS27134,2.206843
2019 X 8 X C4054 X AS27137,-0.29847354
2019 X 8 X C4054 X AS27138,-1.1402216
2019 X 8 X C4054 X AS27139,-0.8497536
2019 X 8 X C4054 X AS42018,-0.5970871
2019 X 8 X C4054 X AS46000,-0.31963536
2019 X 8 X C4056 X AS17005,-0.7319703
2019 X 8 X C4056 X AS27000,11.811917
2019 X 8 X C4056 X AS27132,1.0846813
2019 X 8 X C4056 X AS27133,5.8809633
2019 X 8 X C4056 X AS27134,2.1396449
2019 X 8 X C4056 X AS27137,-0.74659264
2019 X 8 X C4056 X AS27138,-1.4553049
2019 X 8 X C4056 X AS27139,-0.66355383
2019 X 8 X C4056 X AS42018,-0.16936138
2019 X 8 X C4056 X AS46000,-0.054775
2019 X 8 X C4061 X AS17005,-0.78717256
2019 X 8 X C4061 X AS27000,10.937502
2019 X 8 X C4061 X AS27132,1.0005989
2019 X 8 X C4061 X AS27133,5.6823955
2019 X 8 X C4061 X AS27134,2.338613
2019 X 8 X C4061 X AS27137,-0.5165693
2019 X 8 X C4061 X AS27138,-1.0277354
2019 X 8 X C4061 X AS27139,-0.7262306
2019 X 8 X C4061 X AS42018,-0.53405786
2019 X 8 X C4061 X AS46000,-0.3134113
2019 X 8 X C5001 X AS17005,-0.9953195
2019 X 8 X C5001 X AS27000,11.036716
2019 X 8 X C5001 X AS27132,0.5991309
2019 X 8 X C5001 X AS27133,6.0281096
2019 X 8 X C5001 X AS27134,5.359237
2019 X 8 X C5001 X AS27137,0.66884935
2019 X 8 X C5001 X AS27138,-1.9379737
2019 X 8 X C5001 X AS27139,-1.7984396
2019 X 8 X C5001 X AS42018,-0.6839882
2019 X 8 X C5001 X AS46000,-0.0582439
2019 X 8 X C5002 X AS17005,-0.35739014
2019 X 8 X C5002 X AS27000,12.651011
2019 X 8 X C5002 X AS27132,0.95057297
2019 X 8 X C5002 X AS27133,5.5231686
2019 X 8 X C5002 X AS27134,2.8596618
2019 X 8 X C5002 X AS27137,-0.3479973
2019 X 8 X C5002 X AS27138,-1.6321859
2019 X 8 X C5002 X AS27139,-0.8833539
2019 X 8 X C5002 X AS42018,-0.33263066
2019 X 8 X C5002 X AS46000,-0.23324436
2019 X 8 X C5003 X AS17005,-0.653399
2019 X 8 X C5003 X AS27000,11.093132
2019 X 8 X C5003 X AS27132,0.8084277
2019 X 8 X C5003 X AS27133,8.436492
2019 X 8 X C5003 X AS27134,5.038521
2019 X 8 X C5003 X AS27137,0.06756994
2019 X 8 X C5003 X AS27138,-1.61294
2019 X 8 X C5003 X AS27139,-1.1760459
2019 X 8 X C5003 X AS42018,-0.61404616
2019 X 8 X C5003 X AS46000,-0.35166737
2019 X 8 X C5004 X AS17005,-0.7989472
2019 X 8 X C5004 X AS27000,11.767833
2019 X 8 X C5004 X AS27132,0.7032623
2019 X 8 X C5004 X AS27133,5.447106
2019 X 8 X C5004 X AS27134,2.5392137
2019 X 8 X C5004 X AS27137,-0.38844287
2019 X 8 X C5004 X AS27138,-1.4637072
2019 X 8 X C5004 X AS27139,-0.9716375
2019 X 8 X C5004 X AS42018,-0.48001912
2019 X 8 X C5004 X AS46000,-0.23883516
2019 X 8 X C5006 X AS17005,-0.79512423
2019 X 8 X C5006 X AS27000,10.639521
2019 X 8 X C5006 X AS27132,0.9818293
2019 X 8 X C5006 X AS27133,5.553558
2019 X 8 X C5006 X AS27134,5.5109677
2019 X 8 X C5006 X AS27137,1.2025515
2019 X 8 X C5006 X AS27138,-1.8230937
2019 X 8 X C5006 X AS27139,-2.3139155
2019 X 8 X C5006 X AS42018,-1.0068519
2019 X 8 X C5006 X AS46000,-0.031480014
2019 X 8 X C5015 X AS17005,-0.19210276
2019 X 8 X C5015 X AS27000,13.148046
2019 X 8 X C5015 X AS27132,1.2202927
2019 X 8 X C5015 X AS27133,5.6054235
2019 X 8 X C5015 X AS27134,1.5474766
2019 X 8 X C5015 X AS27137,-1.2214932
2019 X 8 X C5015 X AS27138,-1.2964693
2019 X 8 X C5015 X AS27139,-0.45898283
2019 X 8 X C5015 X AS42018,0.009491801
2019 X 8 X C5015 X AS46000,-0.15398267
2019 X 8 X C5016 X AS17005,-1.0057954
2019 X 8 X C5016 X AS27000,9.465509
2019 X 8 X C5016 X AS27132,1.0373173
2019 X 8 X C5016 X AS27133,5.6184125
2019 X 8 X C5016 X AS27134,3.434483
2019 X 8 X C5016 X AS27137,0.0734649
2019 X 8 X C5016 X AS27138,-1.6765879
2019 X 8 X C5016 X AS27139,-1.6579673
2019 X 8 X C5016 X AS42018,-0.6906967
2019 X 8 X C5016 X AS46000,-0.044844657
2019 X 8 X C5017 X AS17005,-0.5548334
2019 X 8 X C5017 X AS27000,11.116603
2019 X 8 X C5017 X AS27132,0.6736177
2019 X 8 X C5017 X AS27133,7.3453765
2019 X 8 X C5017 X AS27134,6.466349
2019 X 8 X C5017 X AS27137,0.49201584
2019 X 8 X C5017 X AS27138,-2.1592793
2019 X 8 X C5017 X AS27139,-2.1247456
2019 X 8 X C5017 X AS42018,-0.44934136
2019 X 8 X C5017 X AS46000,0.39831528
2019 X 8 X C5018 X AS17005,2.0274346
2019 X 8 X C5018 X AS27000,10.215496
2019 X 8 X C5018 X AS27132,3.608708
2019 X 8 X C5018 X AS27133,7.338326
2019 X 8 X C5018 X AS27134,13.53087
2019 X 8 X C5018 X AS27137,2.9594095
2019 X 8 X C5018 X AS27138,0.010141164
2019 X 8 X C5018 X AS27139,-2.4113793
2019 X 8 X C5018 X AS42018,-1.1575346
2019 X 8 X C5018 X AS46000,0.25146112
2019 X 8 X C5019 X AS17005,0.27803108
2019 X 8 X C5019 X AS27000,14.983826
2019 X 8 X C5019 X AS27132,4.3114934
2019 X 8 X C5019 X AS27133,15.71776
2019 X 8 X C5019 X AS27134,10.734353
2019 X 8 X C5019 X AS27137,-0.0074254274
2019 X 8 X C5019 X AS27138,-2.5358205
2019 X 8 X C5019 X AS27139,-1.5366989
2019 X 8 X C5019 X AS42018,0.046630204
2019 X 8 X C5019 X AS46000,0.27469978
2019 X 8 X C5020 X AS17005,-0.61240625
2019 X 8 X C5020 X AS27000,10.599778
2019 X 8 X C5020 X AS27132,0.5693375
2019 X 8 X C5020 X AS27133,5.938744
2019 X 8 X C5020 X AS27134,3.6210651
2019 X 8 X C5020 X AS27137,0.004069984
2019 X 8 X C5020 X AS27138,-1.9359622
2019 X 8 X C5020 X AS27139,-1.6623149
2019 X 8 X C5020 X AS42018,-0.60407317
2019 X 8 X C5020 X AS46000,-0.016397417
2019 X 8 X C5021 X AS17005,-0.5336821
2019 X 8 X C5021 X AS27000,10.492055
2019 X 8 X C5021 X AS27132,0.94157124
2019 X 8 X C5021 X AS27133,5.423519
2019 X 8 X C5021 X AS27134,4.487362
2019 X 8 X C5021 X AS27137,0.720021
2019 X 8 X C5021 X AS27138,-2.001502
2019 X 8 X C5021 X AS27139,-2.1795118
2019 X 8 X C5021 X AS42018,-0.78151256
2019 X 8 X C5021 X AS46000,0.03977689
2019 X 8 X C5060 X AS17005,-0.27605
2019 X 8 X C5060 X AS27000,11.713465
2019 X 8 X C5060 X AS27132,1.2481252
2019 X 8 X C5060 X AS27133,5.589019
2019 X 8 X C5060 X AS27134,3.2488682
2019 X 8 X C5060 X AS27137,-0.333795
2019 X 8 X C5060 X AS27138,-2.1085205
2019 X 8 X C5060 X AS27139,-1.4284823
2019 X 8 X C5060 X AS42018,-0.23287582
2019 X 8 X C5060 X AS46000,0.11931378
2019 X 8 X C5063 X AS17005,-0.61979544
2019 X 8 X C5063 X AS27000,10.074278
2019 X 8 X C5063 X AS27132,1.1835985
2019 X 8 X C5063 X AS27133,5.637812
2019 X 8 X C5063 X AS27134,2.4473093
2019 X 8 X C5063 X AS27137,-0.6757935
2019 X 8 X C5063 X AS27138,-1.8728718
2019 X 8 X C5063 X AS27139,-1.1051809
2019 X 8 X C5063 X AS42018,-0.16874662
2019 X 8 X C5063 X AS46000,0.0908255
2019 X 8 X C5066 X AS17005,-0.72836053
2019 X 8 X C5066 X AS27000,9.13327
2019 X 8 X C5066 X AS27132,1.0973516
2019 X 8 X C5066 X AS27133,5.2671537
2019 X 8 X C5066 X AS27134,2.4727566
2019 X 8 X C5066 X AS27137,-0.46505803
2019 X 8 X C5066 X AS27138,-1.7529126
2019 X 8 X C5066 X AS27139,-1.024606
2019 X 8 X C5066 X AS42018,-0.305112
2019 X 8 X C5066 X AS46000,-0.12215343
2019 X 9 X C1004 X AS17005,-0.7981409
2019 X 9 X C1004 X AS27000,27.317356
2019 X 9 X C1004 X AS27132,4.2172036
2019 X 9 X C1004 X AS27133,11.183999
2019 X 9 X C1004 X AS27134,13.748312
2019 X 9 X C1004 X AS27137,-0.43636778
2019 X 9 X C1004 X AS27138,-3.8263667
2019 X 9 X C1004 X AS27139,-4.4324884
2019 X 9 X C1004 X AS42018,-3.4066498
2019 X 9 X C1004 X AS46000,-2.2519002
2019 X 9 X C1007 X AS17005,-2.252646
2019 X 9 X C1007 X AS27000,24.670755
2019 X 9 X C1007 X AS27132,3.8772528
2019 X 9 X C1007 X AS27133,10.639115
2019 X 9 X C1007 X AS27134,12.324912
2019 X 9 X C1007 X AS27137,-0.056063265
2019 X 9 X C1007 X AS27138,-3.2301695
2019 X 9 X C1007 X AS27139,-4.2352176
2019 X 9 X C1007 X AS42018,-3.516224
2019 X 9 X C1007 X AS46000,-2.2690144
2019 X 9 X C1008 X AS17005,-2.192614
2019 X 9 X C1008 X AS27000,24.268196
2019 X 9 X C1008 X AS27132,5.204531
2019 X 9 X C1008 X AS27133,5.976194
2019 X 9 X C1008 X AS27134,3.362951
2019 X 9 X C1008 X AS27137,-1.0622947
2019 X 9 X C1008 X AS27138,-3.189127
2019 X 9 X C1008 X AS27139,-3.4279783
2019 X 9 X C1008 X AS42018,-3.1636858
2019 X 9 X C1008 X AS46000,-2.912797
2019 X 9 X C1009 X AS17005,-3.2669194
2019 X 9 X C1009 X AS27000,24.211235
2019 X 9 X C1009 X AS27132,4.6034327
2019 X 9 X C1009 X AS27133,8.727108
2019 X 9 X C1009 X AS27134,12.986709
2019 X 9 X C1009 X AS27137,0.30321622
2019 X 9 X C1009 X AS27138,-3.3634877
2019 X 9 X C1009 X AS27139,-4.7461863
2019 X 9 X C1009 X AS42018,-3.5610082
2019 X 9 X C1009 X AS46000,-2.168842
2019 X 9 X C1010 X AS17005,-2.3635173
2019 X 9 X C1010 X AS27000,25.64582
2019 X 9 X C1010 X AS27132,4.515748
2019 X 9 X C1010 X AS27133,9.223175
2019 X 9 X C1010 X AS27134,14.474912
2019 X 9 X C1010 X AS27137,0.24893528
2019 X 9 X C1010 X AS27138,-2.9951043
2019 X 9 X C1010 X AS27139,-4.4834943
2019 X 9 X C1010 X AS42018,-3.60661
2019 X 9 X C1010 X AS46000,-2.3184
2019 X 9 X C1011 X AS17005,-2.4154036
2019 X 9 X C1011 X AS27000,26.094223
2019 X 9 X C1011 X AS27132,4.5742226
2019 X 9 X C1011 X AS27133,8.725915
2019 X 9 X C1011 X AS27134,15.504187
2019 X 9 X C1011 X AS27137,1.2035276
2019 X 9 X C1011 X AS27138,-2.3828492
2019 X 9 X C1011 X AS27139,-4.553045
2019 X 9 X C1011 X AS42018,-3.7144365
2019 X 9 X C1011 X AS46000,-2.5465796
2019 X 9 X C1014 X AS17005,-2.4444518
2019 X 9 X C1014 X AS27000,26.655542
2019 X 9 X C1014 X AS27132,4.995202
2019 X 9 X C1014 X AS27133,6.070428
2019 X 9 X C1014 X AS27134,3.5270596
2019 X 9 X C1014 X AS27137,-0.89914215
2019 X 9 X C1014 X AS27138,-3.2382798
2019 X 9 X C1014 X AS27139,-3.4953396
2019 X 9 X C1014 X AS42018,-2.9848552
2019 X 9 X C1014 X AS46000,-2.6246262
2019 X 9 X C1015 X AS17005,-3.0407238
2019 X 9 X C1015 X AS27000,24.674065
2019 X 9 X C1015 X AS27132,3.7809901
2019 X 9 X C1015 X AS27133,9.847101
2019 X 9 X C1015 X AS27134,6.1693826
2019 X 9 X C1015 X AS27137,-0.4118328
2019 X 9 X C1015 X AS27138,-3.38068
2019 X 9 X C1015 X AS27139,-3.9948583
2019 X 9 X C1015 X AS42018,-3.1213815
2019 X 9 X C1015 X AS46000,-2.1453772
2019 X 9 X C1017 X AS17005,-2.2472572
2019 X 9 X C1017 X AS27000,25.224995
2019 X 9 X C1017 X AS27132,2.0145366
2019 X 9 X C1017 X AS27133,5.476146
2019 X 9 X C1017 X AS27134,4.3012986
2019 X 9 X C1017 X AS27137,-0.14368218
2019 X 9 X C1017 X AS27138,-2.7665954
2019 X 9 X C1017 X AS27139,-3.5812535
2019 X 9 X C1017 X AS42018,-3.2195697
2019 X 9 X C1017 X AS46000,-2.6818128
2019 X 9 X C1018 X AS17005,-2.8548539
2019 X 9 X C1018 X AS27000,25.767092
2019 X 9 X C1018 X AS27132,5.558529
2019 X 9 X C1018 X AS27133,13.7869425
2019 X 9 X C1018 X AS27134,19.634956
2019 X 9 X C1018 X AS27137,1.123277
2019 X 9 X C1018 X AS27138,-2.7169847
2019 X 9 X C1018 X AS27139,-4.2859626
2019 X 9 X C1018 X AS42018,-2.9340713
2019 X 9 X C1018 X AS46000,-1.7323785
2019 X 9 X C1024 X AS17005,-1.9453236
2019 X 9 X C1024 X AS27000,26.89515
2019 X 9 X C1024 X AS27132,7.6971707
2019 X 9 X C1024 X AS27133,34.36301
2019 X 9 X C1024 X AS27134,41.976536
2019 X 9 X C1024 X AS27137,5.9527197
2019 X 9 X C1024 X AS27138,0.42507997
2019 X 9 X C1024 X AS27139,-4.8794127
2019 X 9 X C1024 X AS42018,-1.9060206
2019 X 9 X C1024 X AS46000,0.2666121
2019 X 9 X C1026 X AS17005,-0.25966465
2019 X 9 X C1026 X AS27000,28.306963
2019 X 9 X C1026 X AS27132,4.760403
2019 X 9 X C1026 X AS27133,19.427551
2019 X 9 X C1026 X AS27134,19.553019
2019 X 9 X C1026 X AS27137,1.1916789
2019 X 9 X C1026 X AS27138,-2.1309206
2019 X 9 X C1026 X AS27139,-3.9829638
2019 X 9 X C1026 X AS42018,-2.7272716
2019 X 9 X C1026 X AS46000,-1.5365372
2019 X 9 X C1027 X AS17005,-1.7224312
2019 X 9 X C1027 X AS27000,27.380007
2019 X 9 X C1027 X AS27132,5.5555596
2019 X 9 X C1027 X AS27133,19.590078
2019 X 9 X C1027 X AS27134,22.197239
2019 X 9 X C1027 X AS27137,1.4500271
2019 X 9 X C1027 X AS27138,-2.2997236
2019 X 9 X C1027 X AS27139,-3.9991052
2019 X 9 X C1027 X AS42018,-2.5335321
2019 X 9 X C1027 X AS46000,-1.3122343
2019 X 9 X C1028 X AS17005,-1.668337
2019 X 9 X C1028 X AS27000,27.61867
2019 X 9 X C1028 X AS27132,4.8110166
2019 X 9 X C1028 X AS27133,13.074538
2019 X 9 X C1028 X AS27134,13.363186
2019 X 9 X C1028 X AS27137,0.23250648
2019 X 9 X C1028 X AS27138,-3.1718307
2019 X 9 X C1028 X AS27139,-3.7837758
2019 X 9 X C1028 X AS42018,-2.592158
2019 X 9 X C1028 X AS46000,-1.5725379
2019 X 9 X C1029 X AS17005,-1.9089183
2019 X 9 X C1029 X AS27000,26.979012
2019 X 9 X C1029 X AS27132,3.4536164
2019 X 9 X C1029 X AS27133,10.4487
2019 X 9 X C1029 X AS27134,19.351912
2019 X 9 X C1029 X AS27137,2.53434
2019 X 9 X C1029 X AS27138,-1.046879
2019 X 9 X C1029 X AS27139,-4.3814554
2019 X 9 X C1029 X AS42018,-3.6567922
2019 X 9 X C1029 X AS46000,-1.8794547
2019 X 9 X C1030 X AS17005,-1.5361164
2019 X 9 X C1030 X AS27000,29.39535
2019 X 9 X C1030 X AS27132,5.7839317
2019 X 9 X C1030 X AS27133,23.93841
2019 X 9 X C1030 X AS27134,21.710262
2019 X 9 X C1030 X AS27137,1.0291282
2019 X 9 X C1030 X AS27138,-2.7975483
2019 X 9 X C1030 X AS27139,-3.701377
2019 X 9 X C1030 X AS42018,-1.5671337
2019 X 9 X C1030 X AS46000,-0.6722828
2019 X 9 X C1034 X AS17005,-1.4532136
2019 X 9 X C1034 X AS27000,27.271217
2019 X 9 X C1034 X AS27132,3.8692033
2019 X 9 X C1034 X AS27133,14.472922
2019 X 9 X C1034 X AS27134,25.729498
2019 X 9 X C1034 X AS27137,3.7305393
2019 X 9 X C1034 X AS27138,-0.51141465
2019 X 9 X C1034 X AS27139,-4.5253596
2019 X 9 X C1034 X AS42018,-3.4290516
2019 X 9 X C1034 X AS46000,-1.2733618
2019 X 9 X C1035 X AS17005,-0.9773707
2019 X 9 X C1035 X AS27000,30.184895
2019 X 9 X C1035 X AS27132,4.42875
2019 X 9 X C1035 X AS27133,9.700236
2019 X 9 X C1035 X AS27134,18.861248
2019 X 9 X C1035 X AS27137,1.718214
2019 X 9 X C1035 X AS27138,-1.3728383
2019 X 9 X C1035 X AS27139,-3.9131463
2019 X 9 X C1035 X AS42018,-3.185593
2019 X 9 X C1035 X AS46000,-1.8420613
2019 X 9 X C1051 X AS17005,-1.6814852
2019 X 9 X C1051 X AS27000,29.378624
2019 X 9 X C1051 X AS27132,5.1854053
2019 X 9 X C1051 X AS27133,12.3923435
2019 X 9 X C1051 X AS27134,12.08061
2019 X 9 X C1051 X AS27137,0.18582237
2019 X 9 X C1051 X AS27138,-2.9319263
2019 X 9 X C1051 X AS27139,-3.3469632
2019 X 9 X C1051 X AS42018,-2.3843057
2019 X 9 X C1051 X AS46000,-1.679212
2019 X 9 X C1054 X AS17005,-2.0606222
2019 X 9 X C1054 X AS27000,28.16284
2019 X 9 X C1054 X AS27132,5.1119695
2019 X 9 X C1054 X AS27133,26.54423
2019 X 9 X C1054 X AS27134,36.142956
2019 X 9 X C1054 X AS27137,4.8749356
2019 X 9 X C1054 X AS27138,0.49231195
2019 X 9 X C1054 X AS27139,-4.135943
2019 X 9 X C1054 X AS42018,-2.1571841
2019 X 9 X C1054 X AS46000,-0.54335093
2019 X 9 X C1055 X AS17005,-0.7170148
2019 X 9 X C1055 X AS27000,30.386686
2019 X 9 X C1055 X AS27132,2.924005
2019 X 9 X C1055 X AS27133,9.83771
2019 X 9 X C1055 X AS27134,9.174068
2019 X 9 X C1055 X AS27137,0.9331303
2019 X 9 X C1055 X AS27138,-1.7333996
2019 X 9 X C1055 X AS27139,-3.434153
2019 X 9 X C1055 X AS42018,-3.3851154
2019 X 9 X C1055 X AS46000,-2.3646147
2019 X 9 X C1056 X AS17005,-1.97646
2019 X 9 X C1056 X AS27000,29.861149
2019 X 9 X C1056 X AS27132,3.4949374
2019 X 9 X C1056 X AS27133,9.17612
2019 X 9 X C1056 X AS27134,31.951015
2019 X 9 X C1056 X AS27137,20.867962
2019 X 9 X C1056 X AS27138,2.540559
2019 X 9 X C1056 X AS27139,-1.8361341
2019 X 9 X C1056 X AS42018,-4.05416
2019 X 9 X C1056 X AS46000,-1.0325601
2019 X 9 X C1058 X AS17005,-0.108237594
2019 X 9 X C1058 X AS27000,32.273037
2019 X 9 X C1058 X AS27132,5.2663503
2019 X 9 X C1058 X AS27133,8.353237
2019 X 9 X C1058 X AS27134,2.9017336
2019 X 9 X C1058 X AS27137,-0.99994385
2019 X 9 X C1058 X AS27138,-2.6907551
2019 X 9 X C1058 X AS27139,-2.3715558
2019 X 9 X C1058 X AS42018,-1.9135506
2019 X 9 X C1058 X AS46000,-1.8834667
2019 X 9 X C1059 X AS17005,-2.6972985
2019 X 9 X C1059 X AS27000,27.801062
2019 X 9 X C1059 X AS27132,4.920098
2019 X 9 X C1059 X AS27133,26.542356
2019 X 9 X C1059 X AS27134,39.512325
2019 X 9 X C1059 X AS27137,6.038477
2019 X 9 X C1059 X AS27138,1.2757854
2019 X 9 X C1059 X AS27139,-3.9334223
2019 X 9 X C1059 X AS42018,-2.1914706
2019 X 9 X C1059 X AS46000,0.62997603
2019 X 9 X C1061 X AS17005,0.3161391
2019 X 9 X C1061 X AS27000,31.852093
2019 X 9 X C1061 X AS27132,3.931081
2019 X 9 X C1061 X AS27133,14.339759
2019 X 9 X C1061 X AS27134,9.064161
2019 X 9 X C1061 X AS27137,0.22667107
2019 X 9 X C1061 X AS27138,-2.0811377
2019 X 9 X C1061 X AS27139,-2.755882
2019 X 9 X C1061 X AS42018,-2.3829556
2019 X 9 X C1061 X AS46000,-1.7577881
2019 X 9 X C1062 X AS17005,-1.8461215
2019 X 9 X C1062 X AS27000,29.5717
2019 X 9 X C1062 X AS27132,18.985327
2019 X 9 X C1062 X AS27133,67.30354
2019 X 9 X C1062 X AS27134,58.782124
2019 X 9 X C1062 X AS27137,10.18808
2019 X 9 X C1062 X AS27138,7.4734097
2019 X 9 X C1062 X AS27139,0.35090134
2019 X 9 X C1062 X AS42018,-1.5591466
2019 X 9 X C1062 X AS46000,2.3523607
2019 X 9 X C1063 X AS17005,1.8158171
2019 X 9 X C1063 X AS27000,36.311623
2019 X 9 X C1063 X AS27132,-0.2623804
2019 X 9 X C1063 X AS27133,4.034567
2019 X 9 X C1063 X AS27134,12.567063
2019 X 9 X C1063 X AS27137,1.8224177
2019 X 9 X C1063 X AS27138,-0.5825549
2019 X 9 X C1063 X AS27139,-3.3969634
2019 X 9 X C1063 X AS42018,-3.856255
2019 X 9 X C1063 X AS46000,-2.631169
2019 X 9 X C1066 X AS17005,-1.6735954
2019 X 9 X C1066 X AS27000,31.79006
2019 X 9 X C1066 X AS27132,7.809401
2019 X 9 X C1066 X AS27133,36.60681
2019 X 9 X C1066 X AS27134,31.253084
2019 X 9 X C1066 X AS27137,3.6562722
2019 X 9 X C1066 X AS27138,-0.018589318
2019 X 9 X C1066 X AS27139,-3.3858268
2019 X 9 X C1066 X AS42018,-1.3730773
2019 X 9 X C1066 X AS46000,0.14252749
2019 X 9 X C1067 X AS17005,-0.63119435
2019 X 9 X C1067 X AS27000,31.451143
2019 X 9 X C1067 X AS27132,2.6656504
2019 X 9 X C1067 X AS27133,13.182134
2019 X 9 X C1067 X AS27134,10.25968
2019 X 9 X C1067 X AS27137,0.39758465
2019 X 9 X C1067 X AS27138,-2.1535783
2019 X 9 X C1067 X AS27139,-2.9089482
2019 X 9 X C1067 X AS42018,-2.363618
2019 X 9 X C1067 X AS46000,-1.4891442
2019 X 9 X C1069 X AS17005,-1.5424757
2019 X 9 X C1069 X AS27000,30.616785
2019 X 9 X C1069 X AS27132,4.368753
2019 X 9 X C1069 X AS27133,27.668598
2019 X 9 X C1069 X AS27134,30.724253
2019 X 9 X C1069 X AS27137,3.5424876
2019 X 9 X C1069 X AS27138,0.4167863
2019 X 9 X C1069 X AS27139,-3.568976
2019 X 9 X C1069 X AS42018,-1.9628475
2019 X 9 X C1069 X AS46000,-0.23698443
2019 X 9 X C1070 X AS17005,-0.40678355
2019 X 9 X C1070 X AS27000,32.34756
2019 X 9 X C1070 X AS27132,2.4096293
2019 X 9 X C1070 X AS27133,10.579898
2019 X 9 X C1070 X AS27134,7.127753
2019 X 9 X C1070 X AS27137,0.08417013
2019 X 9 X C1070 X AS27138,-1.748866
2019 X 9 X C1070 X AS27139,-2.439735
2019 X 9 X C1070 X AS42018,-2.239114
2019 X 9 X C1070 X AS46000,-1.681214
2019 X 9 X C1072 X AS17005,-1.7349759
2019 X 9 X C1072 X AS27000,30.803583
2019 X 9 X C1072 X AS27132,2.1272843
2019 X 9 X C1072 X AS27133,8.528542
2019 X 9 X C1072 X AS27134,4.015865
2019 X 9 X C1072 X AS27137,-0.10398415
2019 X 9 X C1072 X AS27138,-1.9695101
2019 X 9 X C1072 X AS27139,-2.3236856
2019 X 9 X C1072 X AS42018,-1.9966466
2019 X 9 X C1072 X AS46000,-1.5318083
2019 X 9 X C1073 X AS17005,-1.8475603
2019 X 9 X C1073 X AS27000,30.436325
2019 X 9 X C1073 X AS27132,4.004052
2019 X 9 X C1073 X AS27133,22.208815
2019 X 9 X C1073 X AS27134,24.495043
2019 X 9 X C1073 X AS27137,3.5989232
2019 X 9 X C1073 X AS27138,0.029186726
2019 X 9 X C1073 X AS27139,-3.4523113
2019 X 9 X C1073 X AS42018,-2.3449023
2019 X 9 X C1073 X AS46000,-0.97595125
2019 X 9 X C1074 X AS17005,-0.88252026
2019 X 9 X C1074 X AS27000,33.351036
2019 X 9 X C1074 X AS27132,3.809719
2019 X 9 X C1074 X AS27133,22.01661
2019 X 9 X C1074 X AS27134,15.693063
2019 X 9 X C1074 X AS27137,1.0566492
2019 X 9 X C1074 X AS27138,-1.771864
2019 X 9 X C1074 X AS27139,-2.7247255
2019 X 9 X C1074 X AS42018,-1.7736762
2019 X 9 X C1074 X AS46000,-0.9265603
2019 X 9 X C1077 X AS17005,-1.1695137
2019 X 9 X C1077 X AS27000,31.507353
2019 X 9 X C1077 X AS27132,18.555346
2019 X 9 X C1077 X AS27133,72.61743
2019 X 9 X C1077 X AS27134,56.000294
2019 X 9 X C1077 X AS27137,10.18808
2019 X 9 X C1077 X AS27138,6.6589284
2019 X 9 X C1077 X AS27139,-1.6657548
2019 X 9 X C1077 X AS42018,0.12700394
2019 X 9 X C1077 X AS46000,3.3270493
2019 X 9 X C1078 X AS17005,2.0886526
2019 X 9 X C1078 X AS27000,37.001034
2019 X 9 X C1078 X AS27132,7.4405117
2019 X 9 X C1078 X AS27133,59.583984
2019 X 9 X C1078 X AS27134,57.34912
2019 X 9 X C1078 X AS27137,10.18808
2019 X 9 X C1078 X AS27138,7.123998
2019 X 9 X C1078 X AS27139,0.13367298
2019 X 9 X C1078 X AS42018,-2.0059412
2019 X 9 X C1078 X AS46000,0.7946157
2019 X 9 X C1080 X AS17005,1.5536782
2019 X 9 X C1080 X AS27000,35.791664
2019 X 9 X C1080 X AS27132,3.3341513
2019 X 9 X C1080 X AS27133,8.947043
2019 X 9 X C1080 X AS27134,1.7398112
2019 X 9 X C1080 X AS27137,-0.8329321
2019 X 9 X C1080 X AS27138,-1.1060982
2019 X 9 X C1080 X AS27139,-1.0724142
2019 X 9 X C1080 X AS42018,-1.544958
2019 X 9 X C1080 X AS46000,-2.0487204
2019 X 9 X C1082 X AS17005,-2.5852058
2019 X 9 X C1082 X AS27000,30.318132
2019 X 9 X C1082 X AS27132,4.294688
2019 X 9 X C1082 X AS27133,20.024582
2019 X 9 X C1082 X AS27134,21.402708
2019 X 9 X C1082 X AS27137,2.066118
2019 X 9 X C1082 X AS27138,-1.5185103
